frame_id,source_sample_index,rx_id,xml_path,tx_power_dbm,tx_x,tx_y,tx_z,rx_x,rx_y,rx_z,frequency_hz,num_paths,tau_min,tau_max,delay_spread,path_gain_sum,path_gain_db,rx_power_dbm,gain_method,gain_error,a_shape,tau_cir_shape,valid_shape,tau_shape,gain_debug,sanity_ok,error_message
39,10022,rx_cerberus_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_039_sionna.xml,30.0,0.0,0.0,2.4,4.074,-1.779,0.81,28000000000.0,18,1.574846919538686e-08,5.723669715962387e-08,4.148822796423701e-08,3.621421384991663e-08,-74.41120938168608,-44.41120938168608,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,
39,10022,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_039_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,
39,10022,rx_human_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_039_sionna.xml,30.0,0.0,0.0,2.4,-1.4605,-0.8406,1.6421,28000000000.0,23,6.163341392806387e-09,6.568895827285814e-08,5.952561688005176e-08,2.2439073177338287e-07,-66.48995085128901,-36.48995085128901,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
39,10022,rx_x500_body,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_039_sionna.xml,30.0,0.0,0.0,2.4,-3.9279,3.2024,1.3944,28000000000.0,23,1.7234324189985273e-08,7.465505547088469e-08,5.742073128089942e-08,3.3723893011483597e-08,-74.72062297160716,-44.720622971607156,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
40,10279,rx_panda_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_040_sionna.xml,30.0,0.0,0.0,2.4,0.582,0.888,1.195,28000000000.0,34,5.357098764591228e-09,6.284866316264015e-08,5.749156439804892e-08,3.0076100188125565e-07,-65.21778477142139,-35.21778477142139,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 34, 1]","[1, 1, 34]","[1, 1, 34]","[1, 1, 34]",,True,
40,10279,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_040_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,26,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,7.806144139976823e-07,-61.075634337595346,-31.075634337595346,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 26, 1]","[1, 1, 26]","[1, 1, 26]","[1, 1, 26]",,True,
40,10279,rx_cerberus_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_040_sionna.xml,30.0,0.0,0.0,2.4,4.074,-1.779,0.81,28000000000.0,18,1.574846919538686e-08,5.723669715962387e-08,4.148822796423701e-08,3.621421740263031e-08,-74.4112089556313,-44.411208955631295,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,
40,10279,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_040_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.24924902328894e-08,-71.3970698128202,-41.397069812820206,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,
40,10279,rx_human_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_040_sionna.xml,30.0,0.0,0.0,2.4,-1.4605,-0.8406,1.6421,28000000000.0,23,6.163341392806387e-09,6.568895827285814e-08,5.952561688005176e-08,2.2439071756252815e-07,-66.48995112633139,-36.48995112633139,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
40,10279,rx_x500_body,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_040_sionna.xml,30.0,0.0,0.0,2.4,-3.9279,3.2024,1.3944,28000000000.0,23,1.7234324189985273e-08,7.465505547088469e-08,5.742073128089942e-08,3.372388945876992e-08,-74.72062342912375,-44.72062342912375,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
41,10536,rx_panda_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_041_sionna.xml,30.0,0.0,0.0,2.4,0.582,0.888,1.195,28000000000.0,34,5.357098764591228e-09,6.284866316264015e-08,5.749156439804892e-08,3.007610303029651e-07,-65.2177843610161,-35.2177843610161,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 34, 1]","[1, 1, 34]","[1, 1, 34]","[1, 1, 34]",,True,
41,10536,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_041_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,26,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,7.806129929122108e-07,-61.07564224380524,-31.07564224380524,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 26, 1]","[1, 1, 26]","[1, 1, 26]","[1, 1, 26]",,True,
41,10536,rx_cerberus_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_041_sionna.xml,30.0,0.0,0.0,2.4,4.074,-1.779,0.81,28000000000.0,18,1.574846919538686e-08,5.723669715962387e-08,4.148822796423701e-08,3.621421384991663e-08,-74.41120938168608,-44.41120938168608,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,
41,10536,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_041_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,
41,10536,rx_human_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_041_sionna.xml,30.0,0.0,0.0,2.4,-1.4605,-0.8406,1.6421,28000000000.0,23,6.163341392806387e-09,6.568895827285814e-08,5.952561688005176e-08,2.2439071756252815e-07,-66.48995112633139,-36.48995112633139,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
41,10536,rx_x500_body,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_041_sionna.xml,30.0,0.0,0.0,2.4,-3.9279,3.2024,1.3944,28000000000.0,23,1.7234324189985273e-08,7.465505547088469e-08,5.742073128089942e-08,3.372388945876992e-08,-74.72062342912375,-44.72062342912375,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
42,10793,rx_panda_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_042_sionna.xml,30.0,0.0,0.0,2.4,0.582,0.888,1.195,28000000000.0,34,5.357098764591228e-09,6.284866316264015e-08,5.749156439804892e-08,3.0076100188125565e-07,-65.21778477142139,-35.21778477142139,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 34, 1]","[1, 1, 34]","[1, 1, 34]","[1, 1, 34]",,True,
42,10793,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_042_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,26,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,7.806066832927172e-07,-61.075677347551,-31.075677347551,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 26, 1]","[1, 1, 26]","[1, 1, 26]","[1, 1, 26]",,True,
42,10793,rx_cerberus_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_042_sionna.xml,30.0,0.0,0.0,2.4,4.074,-1.779,0.81,28000000000.0,18,1.574846919538686e-08,5.723669715962387e-08,4.148822796423701e-08,3.621421384991663e-08,-74.41120938168608,-44.41120938168608,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,
42,10793,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_042_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249247602203468e-08,-71.39707066417687,-41.397070664176866,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,
42,10793,rx_human_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_042_sionna.xml,30.0,0.0,0.0,2.4,-1.4605,-0.8406,1.6421,28000000000.0,23,6.163341392806387e-09,6.568895827285814e-08,5.952561688005176e-08,2.2439071756252815e-07,-66.48995112633139,-36.48995112633139,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
42,10793,rx_x500_body,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_042_sionna.xml,30.0,0.0,0.0,2.4,-3.9279,3.2024,1.3944,28000000000.0,23,1.7234324189985273e-08,7.465505547088469e-08,5.742073128089942e-08,3.372388590605624e-08,-74.72062388664037,-44.72062388664037,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
43,11050,rx_panda_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_043_sionna.xml,30.0,0.0,0.0,2.4,0.582,0.888,1.195,28000000000.0,34,5.357098764591228e-09,6.284866316264015e-08,5.749156439804892e-08,3.007609734595462e-07,-65.21778518182674,-35.21778518182674,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 34, 1]","[1, 1, 34]","[1, 1, 34]","[1, 1, 34]",,True,
43,11050,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_043_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,25,5.708055805797585e-09,5.930293767164585e-08,5.3594881865848265e-08,7.803905077707896e-07,-61.07688021758092,-31.07688021758092,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 25, 1]","[1, 1, 25]","[1, 1, 25]","[1, 1, 25]",,True,
43,11050,rx_cerberus_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_043_sionna.xml,30.0,0.0,0.0,2.4,4.074,-1.779,0.81,28000000000.0,18,1.574846919538686e-08,5.723669715962387e-08,4.148822796423701e-08,3.621421384991663e-08,-74.41120938168608,-44.41120938168608,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,
43,11050,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_043_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,
43,11050,rx_human_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_043_sionna.xml,30.0,0.0,0.0,2.4,-1.4605,-0.8406,1.6421,28000000000.0,23,6.163341392806387e-09,6.568895827285814e-08,5.952561688005176e-08,2.2439071756252815e-07,-66.48995112633139,-36.48995112633139,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
43,11050,rx_x500_body,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_043_sionna.xml,30.0,0.0,0.0,2.4,-3.9279,3.2024,1.3944,28000000000.0,23,1.7234324189985273e-08,7.465505547088469e-08,5.742073128089942e-08,3.372388945876992e-08,-74.72062342912375,-44.72062342912375,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
44,11307,rx_panda_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_044_sionna.xml,30.0,0.0,0.0,2.4,0.582,0.888,1.195,28000000000.0,31,5.357098764591228e-09,6.284866316264015e-08,5.749156439804892e-08,3.004476809564949e-07,-65.22231143794808,-35.22231143794808,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 31, 1]","[1, 1, 31]","[1, 1, 31]","[1, 1, 31]",,True,
44,11307,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_044_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,26,5.708055805797585e-09,6.370818539380707e-08,5.8000129588009486e-08,7.80576158376789e-07,-61.07584717778735,-31.075847177787352,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 26, 1]","[1, 1, 26]","[1, 1, 26]","[1, 1, 26]",,True,
44,11307,rx_cerberus_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_044_sionna.xml,30.0,0.0,0.0,2.4,4.074,-1.779,0.81,28000000000.0,18,1.574846919538686e-08,5.723669715962387e-08,4.148822796423701e-08,3.621421740263031e-08,-74.4112089556313,-44.411208955631295,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,
44,11307,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_044_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,
44,11307,rx_human_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_044_sionna.xml,30.0,0.0,0.0,2.4,-1.4605,-0.8406,1.6421,28000000000.0,23,6.163341392806387e-09,6.568895827285814e-08,5.952561688005176e-08,2.2439070335167344e-07,-66.48995140137379,-36.48995140137379,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
44,11307,rx_x500_body,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_044_sionna.xml,30.0,0.0,0.0,2.4,-3.9279,3.2024,1.3944,28000000000.0,23,1.7234324189985273e-08,7.465505547088469e-08,5.742073128089942e-08,3.372388945876992e-08,-74.72062342912375,-44.72062342912375,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
45,11564,rx_panda_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_045_sionna.xml,30.0,0.0,0.0,2.4,0.582,0.888,1.195,28000000000.0,31,5.357098764591228e-09,6.284866316264015e-08,5.749156439804892e-08,3.004476809564949e-07,-65.22231143794808,-35.22231143794808,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 31, 1]","[1, 1, 31]","[1, 1, 31]","[1, 1, 31]",,True,
45,11564,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_045_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,26,5.708055805797585e-09,6.370818539380707e-08,5.8000129588009486e-08,1.2280925147933885e-06,-59.10768915645296,-29.107689156452963,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 26, 1]","[1, 1, 26]","[1, 1, 26]","[1, 1, 26]",,True,
45,11564,rx_cerberus_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_045_sionna.xml,30.0,0.0,0.0,2.4,4.074,-1.779,0.81,28000000000.0,18,1.574846919538686e-08,5.723669715962387e-08,4.148822796423701e-08,3.621421740263031e-08,-74.4112089556313,-44.411208955631295,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,
45,11564,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_045_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,
45,11564,rx_human_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_045_sionna.xml,30.0,0.0,0.0,2.4,-1.4605,-0.8406,1.6421,28000000000.0,23,6.163341392806387e-09,6.568895827285814e-08,5.952561688005176e-08,2.2439070335167344e-07,-66.48995140137379,-36.48995140137379,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
45,11564,rx_x500_body,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_045_sionna.xml,30.0,0.0,0.0,2.4,-3.9279,3.2024,1.3944,28000000000.0,23,1.7234324189985273e-08,7.465505547088469e-08,5.742073128089942e-08,3.372388945876992e-08,-74.72062342912375,-44.72062342912375,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
46,11821,rx_panda_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_046_sionna.xml,30.0,0.0,0.0,2.4,0.582,0.888,1.195,28000000000.0,31,5.357098764591228e-09,6.284866316264015e-08,5.749156439804892e-08,3.004477093782043e-07,-65.22231102711478,-35.222311027114785,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 31, 1]","[1, 1, 31]","[1, 1, 31]","[1, 1, 31]",,True,
46,11821,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_046_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,26,5.708055805797585e-09,6.370818539380707e-08,5.8000129588009486e-08,1.238346385434852e-06,-59.071578591594395,-29.071578591594395,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 26, 1]","[1, 1, 26]","[1, 1, 26]","[1, 1, 26]",,True,
46,11821,rx_cerberus_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_046_sionna.xml,30.0,0.0,0.0,2.4,4.074,-1.779,0.81,28000000000.0,18,1.574846919538686e-08,5.723669715962387e-08,4.148822796423701e-08,3.621421384991663e-08,-74.41120938168608,-44.41120938168608,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,
46,11821,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_046_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,
46,11821,rx_human_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_046_sionna.xml,30.0,0.0,0.0,2.4,-1.4605,-0.8406,1.6421,28000000000.0,23,6.163341392806387e-09,6.568895827285814e-08,5.952561688005176e-08,2.2439070335167344e-07,-66.48995140137379,-36.48995140137379,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
46,11821,rx_x500_body,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_046_sionna.xml,30.0,0.0,0.0,2.4,-3.9279,3.2024,1.3944,28000000000.0,23,1.7234324189985273e-08,7.465505547088469e-08,5.742073128089942e-08,3.372388590605624e-08,-74.72062388664037,-44.72062388664037,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
47,12078,rx_panda_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_047_sionna.xml,30.0,0.0,0.0,2.4,0.582,0.888,1.195,28000000000.0,31,5.357098764591228e-09,6.284866316264015e-08,5.749156439804892e-08,3.0044765253478545e-07,-65.2223118487814,-35.2223118487814,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 31, 1]","[1, 1, 31]","[1, 1, 31]","[1, 1, 31]",,True,
47,12078,rx_ur5_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_047_sionna.xml,30.0,0.0,0.0,2.4,0.497,-0.841,0.995,28000000000.0,26,5.708055805797585e-09,6.370818539380707e-08,5.8000129588009486e-08,1.2383513876557117e-06,-59.07156104858256,-29.07156104858256,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 26, 1]","[1, 1, 26]","[1, 1, 26]","[1, 1, 26]",,True,
47,12078,rx_cerberus_base,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_047_sionna.xml,30.0,0.0,0.0,2.4,4.074,-1.779,0.81,28000000000.0,18,1.574846919538686e-08,5.723669715962387e-08,4.148822796423701e-08,3.621421384991663e-08,-74.41120938168608,-44.41120938168608,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 18, 1]","[1, 1, 18]","[1, 1, 18]","[1, 1, 18]",,True,
47,12078,rx_nao_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_047_sionna.xml,30.0,0.0,0.0,2.4,-0.1337,2.748,0.7,28000000000.0,24,1.0787783999433032e-08,6.209720737615498e-08,5.130942337672195e-08,7.249248312746204e-08,-71.39707023849851,-41.397070238498515,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 24, 1]","[1, 1, 24]","[1, 1, 24]","[1, 1, 24]",,True,
47,12078,rx_human_chest,/home/telilab4090/Documents/Gazebo World/my_world/rt_out/experiments/semantic_ablation_rigid_200f/sionna_xml/frame_047_sionna.xml,30.0,0.0,0.0,2.4,-1.4605,-0.8406,1.6421,28000000000.0,23,6.163341392806387e-09,6.568895827285814e-08,5.952561688005176e-08,2.2439071756252815e-07,-66.48995112633139,-36.48995112633139,cir_coefficients_tau_mask,,"[1, 1, 1, 1, 23, 1]","[1, 1, 23]","[1, 1, 23]","[1, 1, 23]",,True,
